ACADEMIC_PERIOD,MAJOR_CODE,SUBJECT,COURSE_NUMBER,SEQ_NUMBER,CRN,COURSE_TITLE,CREDIT_HRS,COURSE_CREDIT_RANGE,CREDIT_HR_SESSION,MEET_DAYS,BEGIN_TIME,END_TIME,CLASS_TIME,BLDG_CODE,ROOM_CODE,INSTRUCTOR1,INSTRUCTOR2,INSTRUCTOR3,COURSE_NOTES,COURSE_ATTRIBUTES,MAX_ENROLL,CURR_ENROLL,SEATS_REMAINING
201602,CLA,GRE,103,0,25563,Intensive Elementary Greek,,2,2, M  W  F ,1030,1120,1030 - 1120am,CHAM,B022,Neumann J,,,,,20,0,20
201602,LIT,GRE,244,0,24981,Greek Historians: Herodotus,,1,1, M  W  F ,930,1020,0930 - 1020am,EU,101,Toumazou M,,,PRQ,FRLG LTRQ,15,0,15
201602,GRE,GRE,244,0,24981,Greek Historians: Herodotus,,1,1, M  W  F ,930,1020,0930 - 1020am,EU,101,Toumazou M,,,PRQ,FRLG LTRQ,15,0,15
201602,CLA,GRE,244,0,24981,Greek Historians: Herodotus,,1,1, M  W  F ,930,1020,0930 - 1020am,EU,101,Toumazou M,,,PRQ,FRLG LTRQ,15,0,15
201602,LIT,GRE,344,0,24982,Greek Historians: Herodotus,,1,1, M  W  F ,930,1020,0930 - 1020am,EU,101,Toumazou M,,,PRQ,FRLG LTRQ,15,0,15
201602,CLA,GRE,344,0,24982,Greek Historians: Herodotus,,1,1, M  W  F ,930,1020,0930 - 1020am,EU,101,Toumazou M,,,PRQ,FRLG LTRQ,15,0,15
201602,GRE,GRE,344,0,24982,Greek Historians: Herodotus,,1,1, M  W  F ,930,1020,0930 - 1020am,EU,101,Toumazou M,,,PRQ,FRLG LTRQ,15,0,15
201602,GSS,GSS,101,0,24917,Intro to Gender & Sexuality,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3187,Fackler M,,,,LBRQ,30,0,30
201602,GSS,GSS,201,0,25133,Feminist & Queer Theories,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3187,Horowitz K,,,,LBRQ,20,0,20
201602,LIT,GSS,201,0,25133,Feminist & Queer Theories,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3187,Horowitz K,,,,LBRQ,20,0,20
201602,AFR,GSS,201,0,25133,Feminist & Queer Theories,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3187,Horowitz K,,,,LBRQ,20,0,20
201602,GSS,GSS,350,0,25599,Adv Topics in Queer Studies,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3187,Horowitz K,,,,,30,0,30
201602,HIS,HIS,120,0,24918,Britain since 1688,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,3084,Dietz V,,,123,HTRQ,30,0,30
201602,HIS,HIS,141,0,25509,American History to 1877,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,3084,Guasco M,,,123,HTRQ,30,0,30
201602,HIS,HIS,142,A,20151,The United States since 1877,,1,1, M  W  F ,1530,1620,0330 - 0420pm,CHAM,3084,Aldridge D,,,123,HTRQ,30,0,30
201602,HIS,HIS,142,B,20152,The United States since 1877,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,2084,Stremlau R,,,123,HTRQ,30,0,30
201602,AFR,HIS,168,0,25576,Africa to 1800,,1,1,  T  R  ,1340,1455,0140 - 0255pm,WALL,320,Wiemers A,,,123,CULT HTRQ,30,0,30
201602,HIS,HIS,168,0,25576,Africa to 1800,,1,1,  T  R  ,1340,1455,0140 - 0255pm,WALL,320,Wiemers A,,,123,CULT HTRQ,30,0,30
201602,HIS,HIS,171,0,24920,Modern South Asia,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3084,Waheed S,,,123,CULT HTRQ,30,0,30
201602,HIS,HIS,175,0,23234,"Mid East,610-1453",,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,HANCE,Berkey J,,,123,CULT HTRQ,30,0,30
201602,HIS,HIS,184,0,23820,East Asian Hist 1850 - Present,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2234,Mortensen D,,,123,CULT HTRQ,30,0,30
201602,EAS,HIS,184,0,23820,East Asian Hist 1850 - Present,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2234,Mortensen D,,,123,CULT HTRQ,30,0,30
201602,HIS,HIS,211,0,25577,Land & Power in Middle Ages,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3068,Kabala J,,,123,HTRQ,20,0,20
201602,HIS,HIS,218,0,23821,Jihad and Crusade,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,3198,Berkey J,,,123,CULT HTRQ,20,0,20
201602,HIS,HIS,225,0,24376,Women & Work:Britain 1700-1918,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3084,Dietz V,,,123,HTRQ,20,0,20
201602,HIS,HIS,248,0,25642,The Native South,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,B027,Stremlau R,,,"123,",CULT HTRQ,20,0,20
201602,HIS,HIS,253,0,24061,The United States since 1945,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,3198,Wertheimer J,,,123,HTRQ,20,0,20
201602,HIS,HIS,306,0,25643,Women&Gender U.S. Hist to 1870,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,2084,Stremlau R,,,,HTRQ,30,0,30
201602,HIS,HIS,322,0,23506,"Age of Discovery, 1492-1700",,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,3084,Guasco M,,,,HTRQ,30,0,30
201602,HIS,HIS,332,0,23238,"European Metropolis, 1870-1914",,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3084,Tilburg P,,,,HTRQ,30,0,30
201602,HIS,HIS,354,0,24927,US Foreign Policy Since 1890,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,3084,Aldridge D,,,,HTRQ,30,0,30
201602,EAS,HIS,387,0,25635,Memory & Identity in China,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3068,Mortensen D,,,,CULT HTRQ,30,0,30
201602,HIS,HIS,387,0,25635,Memory & Identity in China,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3068,Mortensen D,,,,CULT HTRQ,30,0,30
201602,HIS,HIS,395,A,23372,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201602,HIS,HIS,440,0,24063,Slavery in the Americas,,1,1,  T    ,1340,1620,0140 - 0420pm,CHAM,2196,Guasco M,,,34,,12,0,12
201602,AFR,HIS,440,0,24063,Slavery in the Americas,,1,1,  T    ,1340,1620,0140 - 0420pm,CHAM,2196,Guasco M,,,34,,12,0,12
201602,AFR,HIS,449,0,25441,Age of Revolution: US in 1960s,,1,1,    R  ,1340,1620,0140 - 0420pm,CHAM,2196,Aldridge D,,,34,,12,0,12
201602,HIS,HIS,449,0,25441,Age of Revolution: US in 1960s,,1,1,    R  ,1340,1620,0140 - 0420pm,CHAM,2196,Aldridge D,,,34,,12,0,12
201602,HIS,HIS,469,0,24931,"Work, Gender & Politics Africa",,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,2196,Wiemers A,,,34,,12,0,12
201602,AFR,HIS,469,0,24931,"Work, Gender & Politics Africa",,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,2196,Wiemers A,,,34,,12,0,12
201602,HIS,HIS,489,0,20169,Kelley Honors Seminar,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,2196,Tilburg P,,,4,,10,0,10
201602,WRI,HUM,104,0,25636,Connections and Conflicts II,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,HANCE,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,56,0,56
201602,HUM,HUM,104,0,25636,Connections and Conflicts II,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,HANCE,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,56,0,56
201602,HUM,HUM,104,0,25636,Connections and Conflicts II,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,HANCE,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,56,0,56
201602,WRI,HUM,104,0,25636,Connections and Conflicts II,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,HANCE,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,56,0,56
201602,HUM,HUM,104,BE,25640,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,CUNN,111,Berkey J,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,BE,25640,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,CUNN,111,Berkey J,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,BE,25640,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,CUNN,111,Berkey J,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,BE,25640,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,CUNN,111,Berkey J,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,HE,25638,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2196,Henke B,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,HE,25638,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,1015,Henke B,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,HE,25638,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2196,Henke B,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,HE,25638,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,1015,Henke B,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,HI,25639,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1045,Hillard V,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,HI,25639,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,1045,Hillard V,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,HI,25639,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1045,Hillard V,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,HI,25639,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,1045,Hillard V,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,LE,25641,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,SLOAN,B011,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,LE,25641,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,SLOAN,B011,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HUM,HUM,104,LE,25641,REG FOR CRN 25636,,1,0,    R  ,1505,1620,0305 - 0420pm,SLOAN,B011,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,WRI,HUM,104,LE,25641,REG FOR CRN 25636,,1,1, M  W  F ,930,1020,0930 - 1020am,SLOAN,B011,Lerner N,,,"1,",COMP HTRQ LBRQ LTRQ,14,0,14
201602,HIS,HUM,251,0,20663,W-Trad:The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,HANCE,Lerner N,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,42,0,42
201602,HUM,HUM,251,0,20663,W-Trad:The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,HANCE,Lerner N,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,42,0,42
201602,HUM,HUM,251,KI,24026,W-Trad: The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1015,Kietrys K,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,14,0,14
201602,HIS,HUM,251,KI,24026,W-Trad: The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1015,Kietrys K,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,14,0,14
201602,HIS,HUM,251,LE,20351,W-Trad: The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,SLOAN,B011,Lerner N,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,14,0,14
201602,HUM,HUM,251,LE,20351,W-Trad: The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,SLOAN,B011,Lerner N,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,14,0,14
201602,HIS,HUM,251,UT,20353,W-Trad: The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1096,Utkin R,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,14,0,14
201602,HUM,HUM,251,UT,20353,W-Trad: The Modern World,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1096,Utkin R,,,"23,PRQ",HTRQ LBRQ LTRQ PRRQ,14,0,14
201602,LAS,LAS,101,0,25079,Intro to Latin Amer Studies,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2068,Fitz D,,,,CULT LBRQ,30,0,30
201602,POL,LAS,220,0,25608,Politics & Economics of Brazil,,1,1,  T  R  ,1215,1330,1215 - 0130pm,VAC,117,Crandall B,,,XLST,CULT SSRQ,30,0,30
201602,AFR,LAS,220,0,25608,Politics & Economics of Brazil,,1,1,  T  R  ,1215,1330,1215 - 0130pm,VAC,117,Crandall B,,,XLST,CULT SSRQ,30,0,30
201602,LAS,LAS,220,0,25608,Politics & Economics of Brazil,,1,1,  T  R  ,1215,1330,1215 - 0130pm,VAC,117,Crandall B,,,XLST,CULT SSRQ,30,0,30
201602,LAS,LAS,235,0,25624,The 1959 Cuban Revolution,,1,1,  T  R  ,940,1055,0940 - 1055am,CUNN,109,Benson D,,,XLST,,30,0,30
201602,LAS,LAS,300,0,25626,Afro-Latino Intellect Thought,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,2146,Benson D,,,XLST,,15,0,15
201602,LAS,LAS,395,0,25196,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201602,LAS,LAS,490,0,24933,Latin Amer Studies Capstone,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,2187,Staff S,,,PRM,,10,0,10
201602,LAS,LAS,499,0,25609,Honors Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201602,LAT,LAT,102,0,21304,Elementary Latin II,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2146,Cheshire K,,,,,20,0,20
201602,CLA,LAT,102,0,21304,Elementary Latin II,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2146,Cheshire K,,,,,20,0,20
201602,LAT,LAT,224,0,23887,Pastoral Poetry: Vergil,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1015,Cheshire K,,,PRQ,FRLG,15,0,15
201602,CLA,LAT,224,0,23887,Pastoral Poetry: Vergil,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1015,Cheshire K,,,PRQ,FRLG,15,0,15
201602,CLA,LAT,324,0,23889,Pastoral Poetry: Vergil,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1015,Cheshire K,,,PRQ,FRLG,15,0,15
201602,LAT,LAT,324,0,23889,Pastoral Poetry: Vergil,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1015,Cheshire K,,,PRQ,FRLG,15,0,15
201602,CHI,LIT,432,0,25038,Theory & Prac Lit Translation,,1,1, M     ,1330,1620,0130 - 0420pm,WATSON,310,Fache C,Utkin R,,PRQ,,16,0,16
201602,LIT,LIT,432,0,25038,Theory & Prac Lit Translation,,1,1, M     ,1330,1620,0130 - 0420pm,WATSON,310,Fache C,Utkin R,,PRQ,,16,0,16
201602,MAT,MAT,108,0,24664,"Math, Magic & Mystery",,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2146,Bivens I,,,123+,MQRQ,20,0,20
201602,MAT,MAT,110,0,20174,Finite Mathematics,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,1062,Molinek D,,,123+,MQRQ,30,0,30
201602,MAT,MAT,112,A,24665,Calculus I and Modeling,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,1027,Yerger C,,,,MQRQ,26,0,26
201602,MAT,MAT,112,B,24666,Calculus I and Modeling,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1027,Yerger C,,,,MQRQ,26,0,26
201602,CHE,MAT,113,0,24669,Calculus II,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2084,Molinek D,,,PRQ,MQRQ,26,0,26
201602,MAT,MAT,113,0,24669,Calculus II,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2084,Molinek D,,,PRQ,MQRQ,26,0,26
201602,CHE,MAT,140,0,24670,Multivar Calculus & Modeling,,1,1, M  W  F ,930,1020,0930 - 1020am,WALL,106,Heyer L,,,PRQ,MQRQ,26,0,26
201602,MAT,MAT,140,0,24670,Multivar Calculus & Modeling,,1,1, M  W  F ,930,1020,0930 - 1020am,WALL,106,Heyer L,,,PRQ,MQRQ,26,0,26
201602,MAT,MAT,150,0,20178,Linear Algebra,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,1062,Brandt A,,,PRQ,MQRQ,24,0,24
201602,MAT,MAT,150,0,20178,Linear Algebra,,1,0, M  W  F ,1330,1420,0130 - 0220pm,CHAM,LRC,Brandt A,,,PRQ,MQRQ,24,0,24
201602,MAT,MAT,160,0,24671,Calculus III,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,3187,Ash D,,,PRQ,MQRQ,26,0,26
201602,MAT,MAT,210,0,22963,Mathematical Modeling,,1,1, M  W  F ,930,1020,0930 - 1020am,LIB,STUDIOD,Chartier T,,,"PRQ,FEE4",MQRQ,24,0,24
201602,MAT,MAT,230,0,24684,Sets and Proofs,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,1046,Ash D,,,PRQ,MQRQ,20,0,20
201602,MAT,MAT,255,0,23871,Number Theory,,1,1,  T  R  ,1340,1455,0140 - 0255pm,WALL,210,Brandt A,,,PRQ,MQRQ,20,0,20
201602,MAT,MAT,315,A,24691,Numerical Analysis,,1,1, M  W  F ,1330,1420,0130 - 0220pm,LIB,STUDIOD,Chartier T,,,"PRQ, 123+",NONE,12,0,12
201602,MAT,MAT,315,B,25181,Numerical Analysis,,1,1, M  W  F ,1330,1420,0130 - 0220pm,LIB,STUDIOD,Chartier T,,,"PRQ, 4+",,12,0,12
201602,MAT,MAT,320,0,25601,Combinatorics,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3068,Mossinghoff M,,,PRQ,NONE,30,0,30
201602,MAT,MAT,331,0,24673,Complex Analysis,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,2130,Yerger C,,,PRQ,NONE,30,0,30
201602,MAT,MAT,341,0,23512,Mathematical Statistics,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,3106,Heyer L,,,PRQ,NONE,30,0,30
201602,MAT,MAT,437,0,23513,Dynamical Systems,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,2234,Molinek D,,,PRQ,,30,0,30
201602,MAT,MAT,437,0,23513,Dynamical Systems,,1,0, M  W  F ,1430,1520,0230 - 0320pm,CHAM,3130,Molinek D,,,PRQ,,30,0,30
201602,MHU,MHU,220,0,25494,REGISTER FOR CRN 25498,,1,1,  T  R  ,815,930,0815 - 0930am,CHAM,1003,Stutts L,,,"PRQ, XLST",SSRQ,0,0,0
201602,MHU,MHU,234,0,25341,"Genes, Environment, & Health",,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,1062,Mamoon N,,,"PRQ,PRM",NONE,30,0,30
201602,ENV,MHU,234,0,25341,"Genes, Environment, & Health",,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,1062,Mamoon N,,,"PRQ,PRM",NONE,30,0,30
201602,MHU,MHU,251,0,25339,Health Disparities US & Beyond,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2234,Baron P,,,,SSRQ,30,0,30
201602,MHU,MHU,381,0,25602,Health Reg & Public Policy,,1,1, M  W  F ,1030,1120,1030 - 1120am,SLOAN,100,Baron P,,,,NONE,20,0,20
201602,MHU,MHU,390,0,25644,Health Care Ethics,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,3234,Eijkholt M,,,,NONE,15,0,15
201602,MHU,MHU,391,0,25456,Research Ethics,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,3234,Eijkholt M,,,,NONE,15,0,15
201602,MHU,MHU,392,0,25457,Introduction to Epidemiology,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,3234,Orroth A,,,,SSRQ,30,0,30
201602,MHU,MHU,395,0,25192,Topics in PH Placeholder,,1,1,  T    ,1340,1620,0140 - 0420pm,SLOAN,100,Baron P,,,PRM,,12,0,12
201602,MHU,MHU,440,0,25522,The Obesity Epidemic,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,1045,Stutts L,,,,,12,0,12
201602,MIL,MIL,102,0,20336,Intro to Leadership,,0,0,    R  ,940,1055,0940 - 1055am,PREY,24,Staff S,,,12,,15,0,15
201602,MIL,MIL,202,A,20195,Found of Tactical Leadership,,0,0,  T    ,900,1040,0900 - 1040am,UNCC,,Staff S,,,12,,15,0,15
201602,MIL,MIL,202,B,25484,Found of Tactical Leadership,,0,0,   W   ,1400,1540,0200 - 0340pm,UNCC,,Staff S,,,"2,PRM",,10,0,10
201602,MIL,MIL,302,A,20196,Leadership in Changing Environ,,0,0,  T    ,900,1130,0900 - 1130am,UNCC,,Staff S,,,"3,XP,R",,10,0,10
201602,MIL,MIL,302,B,24935,Leadership in Changing Environ,,0,0,   W   ,1400,1630,0200 - 0430pm,UNCC,,Staff S,,,"3,XP,R",,10,0,10
201602,MIL,MIL,402,A,20197,Leadership in Complex World,,0,0,  T    ,830,1050,0830 - 1050am,UNCC,,Staff S,,,"4,XP,R",,10,0,10
201602,MIL,MIL,402,B,24859,Leadership in Complex World,,0,0,   W   ,1400,1630,0200 - 0430pm,UNCC,,Staff S,,,"4,XP,R",,10,0,10
201602,MUS,MUS,8,0,25556,After Hours,,0,0,      ,,,TBA ,,,Gilliam C,,,,,6,0,6
201602,MUS,MUS,9,0,25557,Collegium Musicum,,0,0,      ,,,TBA ,,,Gilliam C,,,,,14,0,14
201602,MUS,MUS,10,0,20200,Davidson Singers,,0,0,  T    ,1830,2030,0630 - 0830pm,,,Gilliam C,,,PRM,,17,0,17
201602,MUS,MUS,10,0,20200,Davidson Singers,,0,0,    R  ,1830,1930,0630 - 0730pm,,,Gilliam C,,,PRM,,17,0,17
201602,MUS,MUS,11,0,21357,Jazz Ensemble,,0,0,  T  R  ,1630,1815,0430 - 0615pm,,,Lawing W,,,PRM,,18,0,18
201602,MUS,MUS,12,0,21358,Symphony Orchestra,,0,0, M  W   ,1630,1815,0430 - 0615pm,,,Keith T,,,PRM,,46,0,46
201602,MUS,MUS,13,0,21134,Chorale,,0,0, M T W R  ,1700,1800,0500 - 0600pm,,,Gilliam C,,,PRM,,57,0,57
201602,MUS,MUS,17,0,24529,Saxophone Quartet,,0,0,      ,,,TBA ,,,Botelho M,,,PRM,,4,0,4
201602,MUS,MUS,18,0,24700,Jazz Combo,,0,0,      ,,,TBA ,,,Botelho M,,,PRM,,10,0,10
201602,MUS,MUS,20,0,25606,Jazz Improvisation,,0,0,      ,,,TBA ,,,Botelho M,,,,,5,0,5
201602,MUS,MUS,43,0,23100,African Drumming Ensemble,,0,0,      ,,,TBA ,,,Botelho M,,,PRM,,5,0,5
201602,MUS,MUS,50,0,22867,Applied Lessons,,0,0,      ,,,TBA ,,,Botelho M,,,"FEE,PRM",,33,0,33
201602,MUS,MUS,55,0,22879,Applied Lessons,,0,0,      ,,,TBA ,,,Botelho M,,,"FEE,PRM",,52,0,52
201602,MUS,MUS,101,0,23315,Music Theory,,1,1, M  W  F ,830,920,0830 - 0920am,SLOAN,B011,Botelho M,,,,VPRQ,20,0,20
201602,AFR,MUS,122,0,25087,Music of the United States,,1,1, M  W  F ,1430,1520,0230 - 0320pm,SLOAN,201,Weinstein G,,,,VPRQ,30,0,30
201602,MUS,MUS,122,0,25087,Music of the United States,,1,1, M  W  F ,1430,1520,0230 - 0320pm,SLOAN,201,Weinstein G,,,,VPRQ,30,0,30
201602,MUS,MUS,141,0,23609,World Musics,,1,1, M  W  F ,930,1020,0930 - 1020am,SLOAN,201,Stasack J,,,,CULT VPRQ,30,0,30
201602,MUS,MUS,195,0,20652,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201602,MUS,MUS,201,0,25458,Harmony,,1,1, M  W  F ,1030,1120,1030 - 1120am,SLOAN,B011,Botelho M,,,,VPRQ,20,0,20
201602,MUS,MUS,234,0,25279,Mus of Southern Appalachia,,1,1,  T  R  ,1340,1455,0140 - 0255pm,SLOAN,201,Lawing W,,,,VPRQ,30,0,30
201602,MUS,MUS,265,A,25280,Intro Digital Music Comp,,1,1,  T  R  ,1505,1620,0305 - 0420pm,SLOAN,B020,Stasack J,,,"PRM,PRQ",VPRQ,6,0,6
201602,DIG,MUS,265,A,25280,Intro Digital Music Comp,,1,1,  T  R  ,1505,1620,0305 - 0420pm,SLOAN,B020,Stasack J,,,"PRM,PRQ",VPRQ,6,0,6
201602,MUS,MUS,295,0,20654,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201602,MUS,MUS,312,0,25607,Conducting,,1,1,  T  R  ,940,1055,0940 - 1055am,SLOAN,200,Keith T,,,,NONE,10,0,10
201602,MUS,MUS,395,0,23353,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201602,MUS,MUS,396,0,23354,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201602,COM,PHI,102,0,24607,Reason and Argument,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,1006,McKeever S,,,,LBRQ,30,0,30
201602,PHI,PHI,102,0,24607,Reason and Argument,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,1006,McKeever S,,,,LBRQ,30,0,30
201602,PHI,PHI,106,0,24015,Early Mod European Philosophy,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,1006,Robb D,,,,PRRQ,30,0,30
201602,PHI,PHI,110,0,20874,Problems of Philosophy,,1,1, M  W  F ,1330,1420,0130 - 0220pm,CHAM,2164,Jankovic M,,,,PRRQ,30,0,30
201602,PHI,PHI,160,A,22957,Great Philosophers: Sartre,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2164,Studtmann P,,,,PRRQ,30,0,30
201602,PHI,PHI,211,0,23273,Theory of Knowledge,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,1027,Jankovic M,,,,PRRQ,30,0,30
201602,PHI,PHI,212,0,24016,Metaphysics,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CHAM,1027,Griffith M,,,,PRRQ,30,0,30
201602,PHI,PHI,213,0,23854,Philosophy of Science,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1006,Robb D,,,,PRRQ,30,0,30
